1,84,0
2,110,0
3,85,0
4,88,0
5,110,0
6,95,0
7,121,0
8,76,0
9,102,0
10,77,0
11,77,0
12,77,0
13,77,0
14,76,0
15,76,0
16,77,0
17,76,0
18,77,0
19,97,0
20,96,0
21,94,0
22,94,0
23,95,0
24,78,0
25,95,0
26,97,0
27,96,0
28,169,0
29,94,0
30,94,0
31,94,0
32,95,0
33,95,0
34,96,0
35,94,0
36,97,0
37,97,0
38,95,0
